PORT_NAME;CNTR_CODE3;LONGITUDE;LATITUDE;Continent
SAVONA;ITA;8,489720328;44,30876015;Europe
PORT OF SAN BENEDETTO DEL TRONTO;ITA;13,88580243;42,95651317;Europe
SALERNO;ITA;14,74518177;40,67301357;Europe
PESCARA;ITA;14,22925582;42,46636223;Europe
PESARO;ITA;12,90432862;43,92143508;Europe
PALERMO;ITA;13,36921188;38,13221659;Europe
ORTONA;ITA;14,4117487;42,35150953;Europe
OLBIA (TERRANOVA);ITA;9,512428106;40,92381666;Europe
NETTUNO;ITA;12,66485603;41,45556011;Europe
NAPOLI;ITA;14,27963069;40,83903532;Europe
RIPOSTO HARBOR;ITA;15,20917214;37,73117684;Europe
REGGIO DI CALABRIA;ITA;15,65028614;38,12474892;Europe
POZZUOLI;ITA;14,11109856;40,82996587;Europe
PORTOVESME;ITA;8,396290459;39,198529;Europe
PORTOFERRAIO;ITA;10,31561877;42,80736347;Europe
PORTO SANTO STEFANO;ITA;11,12764058;42,43622982;Europe
PORTO EMPEDOCLE;ITA;13,53202226;37,28499076;Europe
PORTO LIGNANO;ITA;13,14643524;45,69886616;Europe
LICATA;ITA;13,94038571;37,09380199;Europe
MAZARA DEL VALLO;ITA;12,57921724;37,65132346;Europe
MARSALA;ITA;12,43660036;37,78920726;Europe
MONFALCONE;ITA;13,56151657;45,78940092;Europe
MESSINA;ITA;15,5641685;38,19322703;Europe
LOANO;ITA;8,265914877;44,13333672;Europe
LIVORNO;ITA;10,30890799;43,56987215;Europe
GIULIANOVA;ITA;13,97383629;42,75329528;Europe
PORTO NOGARO;ITA;13,22837221;45,79472848;Europe
AJACCIO;FRA;8,740877568;41,92521864;Europe
BRESKENS;NLD;3,569169285;51,39634869;Europe
SCHEVENINGEN;NLD;4,262725279;52,09893325;Europe
CUIJK;NLD;5,853588787;51,74539346;Europe
PAPENDRECHT;NLD;4,723455648;51,82742402;Europe
DELFZIJL;NLD;6,963496511;53,32094951;Europe
MONTE-CARLO;MCO;7,424490487;43,73498672;Europe
HELLEVOETSLUIS;NLD;4,121078607;51,82428944;Europe
IJMUIDEN;NLD;4,585600766;52,4584164;Europe
MONNICKENDAM;NLD;5,040849265;52,4605378;Europe
ROZENBURG;NLD;4,25056051;51,88781073;Europe
TOULON;FRA;5,913621299;43,11808724;Europe
LE LEGUE;FRA;-2,741596401;48,52608379;Europe
LA SEYNE-SUR-MER;FRA;5,887555871;43,10699996;Europe
ST TROPEZ;FRA;6,634757498;43,27147409;Europe
ST RAPHAEL;FRA;6,777287209;43,41508837;Europe
ST NAZAIRE;FRA;-2,199183027;47,28106529;Europe
ST MALO;FRA;-2,017620489;48,64531584;Europe
ROYAN;FRA;-1,031233033;45,61974111;Europe
SETE;FRA;3,714559573;43,40693513;Europe
PORT-DE-BOUC;FRA;4,984130787;43,40124163;Europe
PORT VENDRES;FRA;3,112572805;42,51836022;Europe
OUISTREHAM;FRA;-0,249179076;49,28018828;Europe
ROCHEFORT;FRA;-0,955678723;45,94700217;Europe
UNKNOWN_2974;IMN;-4,473207565;54,14515734;Europe
QUIMPER;FRA;-4,104473241;47,96948127;Europe
HANSWEERT;NLD;4,008798176;51,44872511;Europe
WEMELDINGE;NLD;4,005916137;51,51414876;Europe
MOERDIJK;NLD;4,596833997;51,68497637;Europe
NIJKERK;NLD;5,468848814;52,25783755;Europe
EVRY;FRA;2,46389273;48,62750317;Europe
CALAIS;FRA;1,865547838;50,96824578;Europe
CONCARNEAU;FRA;-3,911904167;47,87451919;Europe
ANDERNOS-LES-BAINS;FRA;-1,112652563;44,74442881;Europe
ANTIBES;FRA;7,126935773;43,58671852;Europe
ARCACHON;FRA;-1,148036729;44,66011208;Europe
ZWIJNDRECHT;NLD;4,613258758;51,80876529;Europe
BAYONNE;FRA;-1,488996831;43,51023781;Europe
FECAMP;FRA;0,372194302;49,76200007;Europe
DIEPPE;FRA;1,086063319;49,92563056;Europe
CABOURG;FRA;-0,099810013;49,29342105;Europe
LA CIOTAT;FRA;5,608881695;43,17167843;Europe
SCIACCA;ITA;13,07961239;37,50279756;Europe
GIBRALTAR;GIB;-5,357862989;36,13862679;Europe
GRANVILLE;FRA;-1,598948367;48,83468955;Europe
UNKNOWN_410;FRA;-1,782912849;43,36905298;Europe
LORIENT;FRA;-3,363035609;47,73499456;Europe
LE HAVRE;FRA;0,13247063;49,48419095;Europe
BOULOGNE SUR MER;FRA;1,585810568;50,72183676;Europe
LE TREPORT;FRA;1,382786634;50,06110179;Europe
LES SABLES D'OLONNE;FRA;-1,79043341;46,50118051;Europe
LIMAY;FRA;1,751586217;48,9745231;Europe
GOERDEREEDE;NLD;4,036043062;51,82192262;Europe
EEMSHAVEN;NLD;6,82062376;53,45198833;Europe
BRATISLAVA;SVK;17,14720098;48,13335657;Europe
LAUWERSOOG;NLD;6,202787173;53,40872051;Europe
LA GRANDE-MOTTE;FRA;4,081475178;43,55640235;Europe
QUIBERON;FRA;-3,10134969;47,48760195;Europe
PORTO VECCHIO;FRA;9,289133356;41,5865334;Europe
TORRE ANNUNZIATA;ITA;14,44559599;40,75213007;Europe
GDANSK;POL;18,65451253;54,37493882;Europe
HEL;POL;18,78873122;54,6115989;Europe
UJPEST;HUN;19,07103538;47,55323434;Europe
CSEPEL;HUN;19,0674416;47,44331114;Europe
BUDAPEST;HUN;19,05029892;47,54302955;Europe
DURRES;ALB;19,45665236;41,31282915;Europe
KOLOBRZEG (KOLOBRZEG);POL;15,55495382;54,18227433;Europe
PLOCK;POL;19,67630397;52,53475864;Europe
WLADYSLAWOWO;POL;18,41614409;54,79476543;Europe
USTKA;POL;16,85333838;54,585976;Europe
VLAARDINGEN;NLD;4,362281472;51,90626322;Europe
ZAANDAM;NLD;4,851439522;52,42499736;Europe
DARLOWO (DARLOWO);POL;16,38036741;54,43905576;Europe
USTI NAD LABEM;CZE;14,07127719;50,66216741;Europe
ROSCOFF;FRA;-3,96815823;48,72167947;Europe
ST WANDRILLE;FRA;0,758805274;49,51913913;Europe
TRAPANI;ITA;12,50943977;38,01363941;Europe
VIAREGGIO;ITA;10,24230423;43,86066526;Europe
VIBO VALENTIA;ITA;16,12598681;38,71858078;Europe
LE CAP D'AGDE;FRA;3,506135144;43,27984768;Europe
GENNEVILLIERS;FRA;2,279047124;48,94110177;Europe
DIELETTE;FRA;-1,861578471;49,55222523;Europe
PORT LA NOUVELLE;FRA;3,051126614;43,02171126;Europe
LAVERA;FRA;4,994962114;43,39543913;Europe
ETANG-DE-BERRE;FRA;5,149372658;43,45976694;Europe
LEMMER;NLD;5,707111632;52,84110418;Europe
PORT-JOINVILLE (ILE D\u2022YEU);FRA;-2,348016846;46,72669658;Europe
MONTOIR DE BRETAGNE;FRA;-2,135181257;47,30405674;Europe
TERMOLI;ITA;15,00296165;42,00439644;Europe
SUPETAR;HRV;16,55;43,38333333;Europe
SUCURAJ - PASSENGER PORT;HRV;17,1790087;43,1221112;Europe
KASTEL SUCURAC;HRV;16,43333333;43,55;Europe
VRANJIC;HRV;16,46715318;43,53187006;Europe
STOMORSKA;HRV;16,3645462;43,3641147;Europe
SKRADIN;HRV;15,91666667;43,81666667;Europe
SUMARTIN;HRV;16,8829062;43,2839472;Europe
SLATINE;HRV;16,3457947;43,4956342;Europe
SLANO;HRV;17,88220572;42,78412215;Europe
TRSTENIK;HRV;17,39975112;42,9171293;Europe
VELA LUKA - PASSENGER PORT;HRV;16,71666667;42,96666667;Europe
SIBENIK;HRV;15,9;43,73333333;Europe
STARI GRAD;HRV;16,6;43,18333333;Europe
SUDJURADJ;HRV;17,91666667;42,71666667;Europe
STON;HRV;17,7;42,83333333;Europe
TROGIR;HRV;16,25;43,51666667;Europe
VODICE;HRV;15,78333333;43,76666667;Europe
CRIKVENICA;HRV;14,70106632;45,16878569;Europe
BOZAVA;HRV;14,9183752;44,1540507;Europe
BRIJUNI (BRIONI);HRV;13,75067154;44,91778407;Europe
BRBINJ / LUCINA;HRV;15;44,06666667;Europe
BIOGRAD NA MORU;HRV;15,45;43,93333333;Europe
BASKA;HRV;14,76705632;44,96707829;Europe
BAKAR;HRV;14,53333333;45,3;Europe
ANTENAL;HRV;13,5554247;45,3169922;Europe
UBLI;HRV;16,83333333;42,75;Europe
ZIGLJEN;HRV;14,9499752;44,5806907;Europe
SOBRA;HRV;17,6;42,73333333;Europe
TRPANJ;HRV;17,2694865;43,01073896;Europe
ZLARIN;HRV;15,83447902;43,69895864;Europe
VIS - PASSENGER PORT;HRV;16,2039892;43,0657467;Europe
VIGANJ;HRV;17,1;42,98333333;Europe
ZADAR;HRV;15,23333333;44,11666667;Europe
ROGOZNICA;HRV;15,9677942;43,52871706;Europe
KORCULA;HRV;17,13333333;42,95;Europe
PRVIC;HRV;15,7981702;43,7186647;Europe
SUSTJEPAN;HRV;18,1;42,66666667;Europe
LOKRUM;HRV;18,1258722;42,6216992;Europe
CAVTAT;HRV;18,21617336;42,58009102;Europe
ZADAR - PASSENGER PORT;HRV;15,23071289;44,11627197;Europe
VRBOSKA;HRV;16,68333333;43,18333333;Europe
VRSAR;HRV;13,60018965;45,15062637;Europe
VRGADA;HRV;15,50090704;43,86137062;Europe
VELI LOSINJ;HRV;14,51655168;44,51659395;Europe
VALBISKA;HRV;14,5;45,03333333;Europe
UNIJE;HRV;14,25;44,63333333;Europe
TUNARICA;HRV;14,1;44,96666667;Europe
TISNO;HRV;15,64349365;43,78369141;Europe
TKON;HRV;15,41955624;43,92138735;Europe
SVETI JURAJ;HRV;14,91737996;44,9282767;Europe
VRBNIK;HRV;14,6744807;45,0812397;Europe
KLEK;HRV;17,56666667;42,95;Europe
BLACE;HRV;17,48333333;43,01666667;Europe
PRVIC SEPURINE;HRV;15,7847427;43,7343887;Europe
PRAPRATNO;HRV;17,68333333;42,81666667;Europe
PRIMOSTEN;HRV;15,92327023;43,58932114;Europe
POLACE;HRV;17,38333333;42,78333333;Europe
PUCISCA;HRV;16,73333333;43,35;Europe
OREBIC;HRV;17,18333333;42,98333333;Europe
OBONJAN;HRV;15,78333333;43,68333333;Europe
OMIS;HRV;16,70342927;43,43411443;Europe
MILNA;HRV;16,45;43,33333333;Europe
METKOVIC - CARGO PORT;HRV;17,64621925;43,05105972;Europe
MAKARSKA;HRV;17,02022751;43,28626798;Europe
LOPUD;HRV;17,93345716;42,68340035;Europe
KOMIZA;HRV;16,08333333;43,05;Europe
JELSA;HRV;16,69753955;43,16645445;Europe
JADRIJA;HRV;15,8553767;43,7159082;Europe
HVAR - PASSENGER PORT;HRV;16,45;43,16666667;Europe
DRVENIK;HRV;17,252;43,152;Europe
DONJE CELO;HRV;18,0017912;42,6831097;Europe
BOL;HRV;16,6501503;43,25957871;Europe
ROGAC;HRV;16,2992742;43,3985957;Europe
STARIGRAD;HRV;15,43908691;44,29351807;Europe
SILO;HRV;14,66888428;45,1506958;Europe
UNKNOWN_2307;HRV;17,34387207;42,78771973;Europe
SENJ;HRV;14,8997;44,988934;Europe
RASA;HRV;14,0529;45,025734;Europe
LELYSTAD;NLD;5,474966132;52,51108529;Europe
LEMSTERLAND;NLD;5,693706539;52,85847314;Europe
LOCHEM;NLD;6,413330078;52,16552734;Europe
SUSAK;HRV;14,30908203;44,51147461;Europe
OMISALJ;HRV;14,55249023;45,20831299;Europe
OPATIJA;HRV;14,28948975;45,31488037;Europe
PAG - PASSENGER PORT;HRV;15,05267334;44,44592285;Europe
PLOMIN;HRV;14,16666667;45,13333333;Europe
PUNAT;HRV;14,62927246;45,03271484;Europe
POREC - PASSENGER PORT;HRV;13,59790039;45,22827148;Europe
PREKO - PASSENGER PORT;HRV;15,19390869;44,07672119;Europe
PRIZNA;HRV;14,96839003;44,60057628;Europe
POROZINA;HRV;14,28503706;45,13273739;Europe
RAB;HRV;14,76690674;44,75488281;Europe
RASA - BRSICA;HRV;14,04650879;45,03271484;Europe
RABAC;HRV;14,15270996;45,07928467;Europe
RIJEKA;HRV;14,43450928;45,32409668;Europe
SALI;HRV;15,16827393;43,93469238;Europe
SILBA;HRV;14,69189453;44,37188721;Europe
KRIMPEN AAN DEN IJSSEL;NLD;4,581298828;51,90509033;Europe
KAMPEN;NLD;5,915283203;52,56207275;Europe
HOEK VAN HOLLAND;NLD;4,11658497;51,98203081;Europe
HENGELO;NLD;6,808105469;52,24572754;Europe
HASSELT;NLD;6,090087891;52,58947754;Europe
DEN HAAG (S-GRAVENHAGE);NLD;4,300000068;52,08330148;Europe
HAARLEM;NLD;4,638940177;52,37842129;Europe
GRONINGEN;NLD;6,582885742;53,21789551;Europe
SELCE;HRV;14,7183802;45,1524107;Europe
NOVALJA;HRV;14,88269043;44,55133057;Europe
NOVIGRAD - PASSENGER PORT;HRV;13,57269287;45,31427002;Europe
NEREZINE;HRV;14,3979732;44,6660937;Europe
CRES;HRV;14,40429688;44,95648193;Europe
FAZANA;HRV;13,81666667;44,93333333;Europe
IST;HRV;14,76647949;44,27227783;Europe
JABLANAC;HRV;14,89807129;44,69970703;Europe
KARLOBAG;HRV;15,06549072;44,49267578;Europe
KLIMNO;HRV;14,63333333;45,15;Europe
KAPRIJE;HRV;15,71666667;43,68333333;Europe
KRK;HRV;14,58587647;45,02368164;Europe
KOROMACNO - CEMENT FACTORY;HRV;14,1191297;44,9658512;Europe
LOPAR;HRV;14,73333333;44,83333333;Europe
MALINSKA;HRV;14,52667236;45,12628174;Europe
MASLENICA;HRV;15,55;44,21666667;Europe
MISNJAK;HRV;14,8606705;44,70403911;Europe
MOSCENICKA DRAGA;HRV;14,25531006;45,2376709;Europe
MERAG;HRV;14,4494578;44,98179037;Europe
MUNA NA ZIRJU;HRV;15,66471274;43,664347;Europe
MARTINSCICA;HRV;14,41666667;44,81666667;Europe
MURTER;HRV;15,59228516;43,82312012;Europe
NOVI VINODOLSKI;HRV;14,78808594;45,12567139;Europe
PORT OF HVAR;HRV;16,43792697;43,16833333;Europe
MIDDELHARNIS;NLD;4,200073242;51,7835083;Europe
LITH;NLD;5,437678;51,805399;Europe
KLUNDERT;NLD;4,536786079;51,66355896;Europe
S-HERTOGENBOSCH;NLD;5,285522461;51,70507813;Europe
HARDINXVELD-GIESSENDAM;NLD;4,877319336;51,81890869;Europe
HOOGE EN LAAGE ZWALUWE;NLD;4,704202652;51,70993042;Europe
HENDRIK-IDO-AMBACHT;NLD;4,653076172;51,85528564;Europe
GEERTRUIDENBERG;NLD;4,864318848;51,70770264;Europe
S-GRAVENDEEL;NLD;4,625671387;51,78070068;Europe
GORINCHEM;NLD;4,974121094;51,82629394;Europe
GENNEP;NLD;5,967285156;51,68847656;Europe
FIJNAART EN HEIJNINGE;NLD;4,4654005;51,6371345;Europe
ALGER;DZA;3,063903809;36,78668213;Africa
UNKNOWN_2313;DZA;7,76;36,91;Africa
PORT OF CHERCHELL;DZA;2,187396938;36,61083333;Africa
NIJMEGEN;NLD;5,855102539;51,85089111;Europe
OOSTERHOUT;NLD;4,846679687;51,65228272;Europe
OSS;NLD;5,547912598;51,80670166;Europe
TENES;DZA;1,3061;36,518134;Africa
MOSTAGANEM;DZA;0,0783;35,937534;Africa
DELLYS;DZA;3,8797;36,923534;Africa
BEJAIA;DZA;5,0797;36,751234;Africa
ARZEW;DZA;-0,3053;35,850734;Africa
ORAN;DZA;-0,6488;35,718034;Africa
ALGIERS;DZA;3,063903809;36,78668213;Africa
BERGUM;NLD;5,983479915;53,19820976;Europe
BERGAMBACHT;NLD;4,782714844;51,91888428;Europe
BEVERWIJK;NLD;4,662719727;52,46209717;Europe
APPINGEDAM;NLD;6,85;53,31666667;Europe
AMELAND;NLD;5,61529541;53,44207764;Europe
WAALWIJK;NLD;5,071538448;51,68211365;Europe
WERKENDAM;NLD;4,893493652;51,81750488;Europe
VIERLINGSBEEK;NLD;6,024291992;51,59729004;Europe
STELLENDAM;NLD;4,0275945;51,8039205;Europe
SLIEDRECHT;NLD;4,761474609;51,81890869;Europe
RAAMSDONK;NLD;4,86529541;51,69708252;Europe
OUD EN NIEUW GASTEL;NLD;4,460327148;51,58709717;Europe
ANNABA;DZA;7,7809;36,90793387;Africa
COLLO;DZA;6,5651;37,01643387;Africa
SKIKDA;DZA;6,9071;36,89053387;Africa
FLORIANA;MLT;14,50411515;35,89219797;Europe
MARSAXLOKK;MLT;14,54467773;35,83990478;Europe
UNKNOWN_2319;MLT;14,30029297;36,02410889;Europe
UNKNOWN_2320;MLT;14,29831268;36,02271629;Europe
DINTELOORD EN PRINSENLAND;NLD;4,368896484;51,63568115;Europe
BRAKEL;NLD;5,091491699;51,82489014;Europe
BREDA;NLD;4,781312288;51,58513624;Europe
MALTA FREEPORT;MLT;14,54128386;35,82611111;Europe
GHAZAOUET;DZA;-1,8632;35,109934;Africa
PORT METHANIER;DZA;6,95;36,883333;Africa
BENI SAF;DZA;-1,383333;35,3;Africa
ARZEW EL DJEDID;DZA;-0,25;35,816667;Africa
MERS EL KEBIR;DZA;-0,7;35,733333;Africa
DJEN-DJEN;DZA;5,883333;36,816667;Africa
JIJEL;DZA;5,783333;36,833333;Africa
FRANEKERADEEL;NLD;5,543884277;53,18469238;Europe
EUROPOORT;NLD;4,13437537;51,93872824;Europe
GOUDA;NLD;4,7;52,01666667;Europe
UNKNOWN_2308;HRV;17,34387207;42,78771973;Europe
ECHTELD;NLD;5,4992725;51,9093895;Europe
DUIVEN;NLD;6,021987438;51,94913483;Europe
DRUTEN;NLD;5,603271484;51,89807129;Europe
UNKNOWN_2309;HRV;13,63;45,08;Europe
SOLIN;HRV;16,4759;43,52913387;Europe
UMAG;HRV;13,516667;45,433333;Europe
DUBROVNIK;HRV;18,083333;42,666667;Europe
DUGI RAT;HRV;16,65;43,45;Europe
ROVINJ;HRV;13,633333;45,083333;Europe
BRSICA;HRV;14,05;45,033333;Europe
RIJEKA LUKA;HRV;14,433333;45,333333;Europe
ZALIV RASA;HRV;14,066667;45,05;Europe
DEVENTER;NLD;6,149719238;52,2532959;Europe
CAPELLE AAN DEN IJSSEL;NLD;4,595703125;51,92730713;Europe
PORT OF METKOVIC;HRV;17,64375736;43,05472222;Europe
NOVIGRAD HABOR;HRV;13,55706714;45,31888889;Europe
POREC HARBOR;HRV;13,58881037;45,22527778;Europe
PORT OF MALI LOSINJ;HRV;14,45759717;44,53833333;Europe
BLACKPOINT;FJI;-179,9797363;-16,78396034;Oceania
PIRAN;SVN;13,566667;45,533333;Europe
SNEEK;NLD;5,656677246;53,02868652;Europe
SMALLINGERLAND;NLD;6,038696289;53,10852051;Europe
SCHIEDAM;NLD;4,397094727;51,89929199;Europe
RENKUM;NLD;5,729125977;51,96887207;Europe
RIDDERKERK;NLD;4,628112793;51,87609863;Europe
RHENEN;NLD;5,567321777;51,95452881;Europe
RHEDEN;NLD;6,030491352;52,00556946;Europe
OUDERKERK;NLD;4,63269043;51,93469238;Europe
NIEUW-LEKKERLAND;NLD;4,683898926;51,89190674;Europe
MAARSSEN;NLD;5,054077148;52,1282959;Europe
MAASSLUIS;NLD;4,253295898;51,91333008;Europe
MEPPEL;NLD;6,184692383;52,7020874;Europe
LEEUWARDEN;NLD;5,787475586;53,19873047;Europe
YAMPI;AUS;123,6855;-16,11766613;Oceania
CAPE FLATTERY;AUS;145,3521;-14,95466613;Oceania
PORT WALCOTT;AUS;117,2149;-20,70566613;Oceania
DERBY;AUS;123,6123;-17,28086613;Oceania
URANGAN;AUS;152,8287;-25,25596613;Oceania
WEIPA;AUS;141,866667;-12,666667;Oceania
THURSDAY ISLAND;AUS;142,216667;-10,583333;Oceania
DARWIN;AUS;130,85;-12,466667;Oceania
GOVE;AUS;136,7;-12,2;Oceania
DEVONPORT;AUS;146,366667;-41,183333;Oceania
TEXEL;NLD;4,879516602;53,16308594;Europe
BEAUTY POINT;AUS;146,816667;-41,15;Oceania
TIEL;NLD;5,442871094;51,88549805;Europe
VARANUS ISLAND;AUS;115,5811;-20,64946613;Oceania
PORT STANVAC;AUS;138,4717;-35,10316613;Oceania
NEWCASTLE;AUS;151,6113;-32,97666613;Oceania
SOUTH WEST ROCKS;AUS;153,0141;-30,88236613;Oceania
SPRING BAY;AUS;147,9559;-42,53666613;Oceania
CLARENCE RIVER;AUS;153,3487;-29,40806613;Oceania
BARROW ISLAND;AUS;115,4205;-20,86106613;Oceania
GLADSTONE;AUS;151,2727;-23,84866613;Oceania
BOWEN;AUS;148,2447;-20,02146613;Oceania
CAIRNS;AUS;145,7673;-16,90426613;Oceania
BROOME;AUS;122,2269;-17,97556613;Oceania
MOURILYAN;AUS;146,1255;-17,59886613;Oceania
ROCKHAMPTON;AUS;150,5475;-23,38146613;Oceania
WYNDHAM;AUS;128,1021;-15,45076613;Oceania
BUNDABERG;AUS;152,3677;-24,86076613;Oceania
TOWNSVILLE;AUS;146,8231;-19,26206613;Oceania
PORT HEDLAND;AUS;118,5715;-20,30036613;Oceania
CARNARVON;AUS;113,6555;-24,89396613;Oceania
MACKAY;AUS;149,1777;-21,14396613;Oceania
POINT SAMSON;AUS;117,2003;-20,63136613;Oceania
LUCINDA;AUS;146,3307;-18,53026613;Oceania
PORT ALMA;AUS;150,8637;-23,58286613;Oceania
DAMPIER;AUS;116,7049;-20,66416613;Oceania
COOKTOWN;AUS;145,2371;-15,46236613;Oceania
HAYPOINT;AUS;149,2729;-21,28166613;Oceania
MILNER BAY;AUS;136,4185;-13,95576613;Oceania
ROEBOURNE;AUS;117,1743;-20,68406613;Oceania
CAPE PRESTON;AUS;116,1639;-20,83576613;Oceania
EXMOUTH;AUS;114,1771;-22,32596613;Oceania
SALADIN MARINE TERMINAL;AUS;115,0477;-21,39706613;Oceania
ABBOT POINT;AUS;148,0749;-19,88786613;Oceania
LAUNCESTON;AUS;147,116667;-41,45;Oceania
PORT BONYTHON;AUS;137,766667;-33,016667;Oceania
PORT LINCOLN;AUS;135,85;-34,716667;Oceania
PORT DALRYMPLE;AUS;146,833333;-41,133333;Oceania
KLEIN POINT;AUS;137,766667;-34,966667;Oceania
USELESS LOOP;AUS;113,4;-26,083333;Oceania
POINT MURAT;AUS;114,183333;-21,816667;Oceania
ONSLOW;AUS;115,1;-21,65;Oceania
KARUMBA;AUS;140,833333;-17,483333;Oceania
MOURILYAN HARBOUR;AUS;146,133333;-17,6;Oceania
HAY POINT;AUS;149,3;-21,283333;Oceania
CAPE CUVIER;AUS;113,383333;-24,216667;Oceania
CAPE FLATTERY HARBOR;AUS;145,35;-14,95;Oceania
LUABO;MOZ;36,0923;-18,393566;Africa
MUTARARA;MOZ;35,0713;-17,433766;Africa
CHOLA;MOZ;35,0071;-17,383966;Africa
CHEMBA;MOZ;34,8995;-17,157766;Africa
CAIA;MOZ;35,3833;-17,817866;Africa
BRISBANE;AUS;153,033333;-27,466667;Oceania
PORT PIRIE;AUS;138,016667;-33,183333;Oceania
WALLAROO;AUS;137,616667;-33,933333;Oceania
PORT GILES;AUS;137,766667;-35,033333;Oceania
THEVENARD;AUS;133,65;-32,166667;Oceania
ESPERANCE;AUS;121,9;-33,866667;Oceania
ALBANY;AUS;117,883333;-35,033333;Oceania
BUNBURY;AUS;115,633333;-33,316667;Oceania
FREMANTLE;AUS;115,75;-32,05;Oceania
GERALDTON;AUS;114,6;-28,783333;Oceania
HOBART;AUS;147,333333;-42,883333;Oceania
PORT HUON;AUS;146,983333;-43,166667;Oceania
STANLEY;AUS;145,283333;-40,766667;Oceania
PORT LATTA;AUS;145,383333;-40,833333;Oceania
BURNIE;AUS;145,95;-41,05;Oceania
WHYALLA;AUS;137,583333;-33,033333;Oceania
BALLINA;AUS;153,566667;-28,866667;Oceania
BOTANY BAY;AUS;151,233333;-34;Oceania
PORT KEMBLA;AUS;150,916667;-34,483333;Oceania
JERVIS BAY;AUS;150,8;-35,116667;Oceania
BATEMANS BAY;AUS;150,166667;-35,7;Oceania
EDEN;AUS;149,916667;-37,066667;Oceania
WELSHPOOL;AUS;146,466667;-38,7;Oceania
WESTERN PORT;AUS;145,233333;-38,35;Oceania
MELBOURNE;AUS;144,966667;-37,833333;Oceania
GEELONG;AUS;144,366667;-38,15;Oceania
WARRNAMBOOL;AUS;142,483333;-38,4;Oceania
PORTLAND;AUS;141,6;-38,333333;Oceania
KINGSCOTE;AUS;137,633333;-35,633333;Oceania
PORT ADELAIDE;AUS;138,5;-34,85;Oceania
SYDNEY;AUS;151,2;-33,866667;Oceania
MOPEIA;MOZ;35,6615;-18,023666;Africa
PORT OF RISDON;AUS;147,3079505;-42,82833333;Oceania
CAIRNS SEAPORT;AUS;145,7755006;-16,92972222;Oceania
MACKAY SEAPORT;AUS;149,2237338;-21,10833333;Oceania
PORT OF AIRLIE ISLAND;AUS;115,1671967;-21,32333333;Oceania
PORT OF BING BONG;AUS;136,3870436;-15,6275;Oceania
PORT OF BURKETOWN;AUS;139,737927;-17,55361111;Oceania
PORT OF HEDLAND;AUS;118,5732038;-20,3175;Oceania
PORT OF CATHERINE HILL BAY;AUS;151,626384;-33,16;Oceania
PORT OF FISHERMAN ISLANDS;AUS;153,0717903;-27,44472222;Oceania
PORT OF HASTINGS;AUS;145,2230271;-38,30666667;Oceania
PORT OF LADY BARRON;AUS;148,2393404;-40,21416667;Oceania
ZWOLLE;NLD;6,114685059;52,50769043;Europe
ZUTPHEN;NLD;6,2;52,13333333;Europe
ZAANSTAD;NLD;4,835083008;52,42907715;Europe
WAGENINGEN;NLD;5,658508301;51,96130371;Europe
VLIELAND;NLD;5,083333333;53,3;Europe
VELSEN;NLD;4,632507324;52,46569824;Europe
UTRECHT;NLD;5,078674316;52,1060791;Europe
PORT OF KOOLAN ISLAND;AUS;123,7437574;-16,14666667;Oceania
BEACHPORT;AUS;140,0071;-37,49386613;Oceania
BUSSELTON;AUS;115,3373;-33,64976613;Oceania
COFFS HARBOUR;AUS;153,1439;-30,30356613;Oceania
ULVERSTONE;AUS;146,1819;-41,15486613;Oceania
CALOUNDRA HEAD;AUS;153,1565;-26,80806613;Oceania
LORD HOWE IS;AUS;159,0881;-31,54356613;Oceania
WESTERNPORT;AUS;145,2157;-38,37076613;Oceania
TRIAL BAY;AUS;153,0575;-30,89176613;Oceania
ROTTNEST ISLAND;AUS;115,4923;-31,99996613;Oceania
KING BAY;AUS;144,1055;-39,87046613;Oceania
KWINANA;AUS;115,7589;-32,23496613;Oceania
PORT MACQUARIE;AUS;152,9115;-31,43796613;Oceania
PORT OF MARYBOROUGH;AUS;152,9060071;-25,295;Oceania
URANGAN HARBOR;AUS;152,9058304;-25,295;Oceania
SKUA VENTURE;AUS;125,0037;-12,10726613;Oceania
COSSACK PIONEER;AUS;116,4509;-19,58236613;Oceania
GRIFFIN VENTURE;AUS;114,6471;-21,20946613;Oceania
BATHURST ISLAND;AUS;130,1755;-11,48026613;Oceania
CAPE LEEUWIN;AUS;115,1385;-34,37956613;Oceania
BALLAST HEAD;AUS;137,7953;-35,75186613;Oceania
STRAHAN;AUS;145,3273;-42,15806613;Oceania
BELL BAY;AUS;146,8423;-41,18996613;Oceania
YAMBA;AUS;153,2887;-29,43326613;Oceania
RAPID BAY;AUS;138,1957;-35,52366613;Oceania
PORT AUGUSTA;AUS;137,7665;-32,48906613;Oceania
MARROMEU;MOZ;35,9393;-18,289466;Africa
CHARRE;MOZ;35,1433;-17,318166;Africa
BEGIRO;MDG;45,09483872;-19,78631941;Africa
SERINAM;MDG;44,68411267;-19,7085196;Africa
MANAKAMPAHINY;MDG;48,98340186;-19,26647251;Africa
KALOMALA;MDG;49,1;-18,966667;Africa
ANTSOHILY;MDG;47,97786067;-14,87936871;Africa
AMBAVAN'I SAHAVATO;MDG;48,42491157;-20,50197777;Africa
MASIAKAMPY;MDG;45,40404316;-19,6819933;Africa
ANTSIRANANA;MDG;49,28512916;-12,27508709;Africa
